Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
231,3,AppWinsSport,Total mobile app sports betting winnings,Sum of sports betting winnings paid through mobile applications. Used for mobile app sports betting payout analysis and mobile sportsbook performance evaluation.,"54.00, 36.00, 90.00, 0.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:56:41.7633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"app sports wins, mobile sports wins, mobile app sports winnings, app sportsbook wins, mobile sports payouts","54.00, 36.00, 90.00, 0.00, 180.00, 18.00, 270.00",Aggregated from sports betting win transactions paid through mobile applications,SUM of all mobile app sports betting win transactions for player on specific date,"gaming,mobile_gaming,sports_betting,mobile_sportsbook_payouts,app_sports_performance",Money,"CHECK (AppWinsSport >= 0), PRECISION(19,4)",7.5000,0.6500,SUM,"Mobile Sports Betting,Mobile Sportsbook Payouts,App Sports Performance,Mobile Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
232,3,LottoAdvancedBets,Total advanced lottery bets,Sum of advanced lottery betting activity including enhanced lottery products. Used for advanced lottery vertical performance analysis and premium lottery gaming engagement tracking.,"15.00, 0.00, 30.00, 7.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:56:41.7633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"advanced lottery bets, premium lotto bets, enhanced lottery wagering, advanced lotto gaming, premium lottery bets","15.00, 0.00, 30.00, 7.50, 45.00, 3.75, 60.00",Aggregated from advanced lottery betting transactions including enhanced lottery products,SUM of all advanced lottery bet transactions for player on specific date,"gaming,lottery_gaming,advanced_lottery,premium_lottery,enhanced_numbers_gaming",Money,"CHECK (LottoAdvancedBets >= 0), PRECISION(19,4)",6.0000,0.3500,SUM,"Advanced Lottery,Premium Lottery,Enhanced Numbers Gaming,Lottery Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
233,3,LottoAdvancedWins,Total advanced lottery winnings,Sum of advanced lottery winnings including enhanced lottery products. Used for advanced lottery payout analysis and premium lottery gaming performance evaluation.,"12.00, 0.00, 24.00, 6.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:56:41.7633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"advanced lottery wins, premium lotto wins, enhanced lottery winnings, advanced lotto winnings, premium lottery payouts","12.00, 0.00, 24.00, 6.00, 36.00, 3.00, 48.00",Aggregated from advanced lottery winning transactions including enhanced lottery products,SUM of all advanced lottery win transactions for player on specific date,"gaming,lottery_gaming,advanced_lottery_payouts,premium_lottery,enhanced_numbers_gaming",Money,"CHECK (LottoAdvancedWins >= 0), PRECISION(19,4)",6.0000,0.3500,SUM,"Advanced Lottery,Premium Lottery Payouts,Enhanced Numbers Gaming,Lottery Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
234,3,RevenueAdjustments,Total revenue-related account adjustments,Sum of revenue-specific account adjustments including gaming corrections and revenue reconciliations. Used for revenue accuracy analysis and gaming transaction quality assessment.,"0.00, -15.00, 25.00, 5.00","Can be negative or positive, monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:06.0266667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"revenue adjustments, gaming adjustments, revenue corrections, gaming corrections, revenue reconciliation","0.00, -15.00, 25.00, 5.00, -30.00, 50.00, -10.00",Aggregated from revenue-specific account adjustment transactions including gaming corrections,SUM of all revenue adjustment transactions for player on specific date,"financial,revenue_management,gaming_adjustments,revenue_reconciliation,transaction_quality",Money,"PRECISION(19,4)",7.5000,0.5500,SUM,"Revenue Adjustments,Gaming Corrections,Revenue Reconciliation,Transaction Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
236,3,WinsBonus,Total bonus money winnings across all gaming verticals,"Sum of all bonus money winnings paid to player across casino, sports, live, and other gaming products. Used for bonus payout analysis and promotional effectiveness evaluation.","85.00, 0.00, 170.00, 42.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:06.0266667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus wins, bonus money wins, promotional wins, bonus winnings, bonus payouts","85.00, 0.00, 170.00, 42.50, 255.00, 21.25, 340.00",Aggregated from all bonus money winning transactions across all gaming verticals,SUM of all bonus money win transactions for player on specific date,"promotional,bonus_gaming,bonus_payouts,promotional_effectiveness,marketing_roi",Money,"CHECK (WinsBonus >= 0), PRECISION(19,4)",8.5000,0.8000,SUM,"Bonus Gaming,Bonus Payouts,Promotional Effectiveness,Marketing ROI",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
237,3,WinsCasinoBonus,Total bonus money casino winnings,Sum of bonus money casino gaming winnings excluding real money. Used for bonus payout analysis in casino vertical and promotional effectiveness evaluation in casino games.,"45.00, 0.00, 90.00, 22.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:27.4933333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus casino wins, casino bonus wins, promotional casino wins, bonus money casino winnings, casino bonus payouts","45.00, 0.00, 90.00, 22.50, 135.00, 11.25, 180.00",Aggregated from bonus money casino gaming win transactions excluding real money wins,SUM of all bonus money casino win transactions for player on specific date,"promotional,casino_gaming,bonus_payouts,casino_bonuses,marketing_effectiveness",Money,"CHECK (WinsCasinoBonus >= 0), PRECISION(19,4)",8.5000,0.7500,SUM,"Casino Bonus Gaming,Bonus Payouts,Casino Bonuses,Marketing Effectiveness",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
238,3,WinsSportBonus,Total bonus money sports betting winnings,Sum of bonus money sports betting winnings excluding real money. Used for bonus payout analysis in sports vertical and promotional effectiveness evaluation in sports betting.,"22.50, 0.00, 45.00, 11.25","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:27.4933333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus sports wins, sports bonus wins, promotional sports wins, bonus money sports winnings, sports bonus payouts","22.50, 0.00, 45.00, 11.25, 67.50, 5.63, 90.00",Aggregated from bonus money sports betting win transactions excluding real money wins,SUM of all bonus money sports betting win transactions for player on specific date,"promotional,sports_betting,bonus_payouts,sports_bonuses,marketing_effectiveness",Money,"CHECK (WinsSportBonus >= 0), PRECISION(19,4)",7.5000,0.6500,SUM,"Sports Bonus Gaming,Bonus Payouts,Sports Bonuses,Marketing Effectiveness",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
239,3,RefundsCasinoReal,Total real money casino refunds,Sum of real money casino gaming refunds excluding bonus money. Used for real money casino customer service analysis and casino quality assessment.,"15.00, 0.00, 30.00, 7.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:27.4933333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money casino refunds, real casino refunds, cash casino refunds, real money casino returns, real casino customer service","15.00, 0.00, 30.00, 7.50, 45.00, 3.75, 60.00",Aggregated from real money casino gaming refund transactions excluding bonus money refunds,SUM of all real money casino refund transactions for player on specific date,"gaming,casino_gaming,refunds,real_money_gaming,casino_customer_service",Money,"CHECK (RefundsCasinoReal >= 0), PRECISION(19,4)",8.0000,0.6500,SUM,"Real Money Casino Refunds,Casino Customer Service,Real Money Gaming,Casino Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
240,3,RefundsCasinoBonus,Total bonus money casino refunds,Sum of bonus money casino gaming refunds. Used for bonus policy analysis in casino vertical and promotional customer service in casino games.,"5.00, 0.00, 10.00, 2.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:48.8766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus casino refunds, casino bonus refunds, promotional casino refunds, bonus casino returns, casino bonus customer service","5.00, 0.00, 10.00, 2.50, 15.00, 1.25, 20.00",Aggregated from bonus money casino gaming refund transactions,SUM of all bonus money casino refund transactions for player on specific date,"promotional,casino_gaming,refunds,bonus_policy,casino_customer_service",Money,"CHECK (RefundsCasinoBonus >= 0), PRECISION(19,4)",7.0000,0.5500,SUM,"Casino Bonus Refunds,Bonus Policy,Casino Customer Service,Casino Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
241,3,RefundsSportReal,Total real money sports betting refunds,Sum of real money sports betting refunds excluding bonus money. Used for real money sports betting customer service analysis and sportsbook quality assessment.,"11.25, 0.00, 22.50, 5.63","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:48.8766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money sports refunds, real sports refunds, cash sports refunds, real money sports returns, real sports customer service","11.25, 0.00, 22.50, 5.63, 33.75, 2.81, 45.00",Aggregated from real money sports betting refund transactions excluding bonus money refunds,SUM of all real money sports betting refund transactions for player on specific date,"gaming,sports_betting,refunds,real_money_gaming,sportsbook_customer_service",Money,"CHECK (RefundsSportReal >= 0), PRECISION(19,4)",7.5000,0.6000,SUM,"Real Money Sports Refunds,Sportsbook Customer Service,Real Money Gaming,Sports Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
242,3,RefundsLiveReal,Total real money live casino refunds,Sum of real money live casino gaming refunds excluding bonus money. Used for real money live casino customer service analysis and premium gaming quality assessment.,"9.00, 0.00, 22.50, 4.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:57:48.8766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money live refunds, real live refunds, cash live refunds, real money live returns, real live customer service","9.00, 0.00, 22.50, 4.50, 33.75, 2.25, 45.00",Aggregated from real money live casino gaming refund transactions excluding bonus money refunds,SUM of all real money live casino refund transactions for player on specific date,"gaming,live_casino,refunds,real_money_gaming,premium_gaming_service",Money,"CHECK (RefundsLiveReal >= 0), PRECISION(19,4)",7.5000,0.6000,SUM,"Real Money Live Casino Refunds,Premium Gaming Service,Real Money Gaming,Live Casino Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
243,3,RefundsLiveBonus,Total bonus money live casino refunds,Sum of bonus money live casino gaming refunds. Used for bonus policy analysis in live casino vertical and promotional customer service in premium gaming.,"3.00, 0.00, 7.50, 1.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:58:10.0766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus live refunds, live bonus refunds, promotional live refunds, bonus live returns, live bonus customer service","3.00, 0.00, 7.50, 1.50, 11.25, 0.75, 15.00",Aggregated from bonus money live casino gaming refund transactions,SUM of all bonus money live casino refund transactions for player on specific date,"promotional,live_casino,refunds,bonus_policy,premium_gaming_service",Money,"CHECK (RefundsLiveBonus >= 0), PRECISION(19,4)",7.0000,0.5500,SUM,"Live Casino Bonus Refunds,Bonus Policy,Premium Gaming Service,Live Casino",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
244,3,RefundsBingoReal,Total real money bingo refunds,Sum of real money bingo gaming refunds excluding bonus money. Used for real money bingo customer service analysis and community gaming quality assessment.,"2.25, 0.00, 4.50, 1.13","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:58:10.0766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money bingo refunds, real bingo refunds, cash bingo refunds, real money bingo returns, real bingo customer service","2.25, 0.00, 4.50, 1.13, 6.75, 0.56, 9.00",Aggregated from real money bingo gaming refund transactions excluding bonus money refunds,SUM of all real money bingo refund transactions for player on specific date,"gaming,bingo_gaming,refunds,real_money_gaming,community_gaming_service",Money,"CHECK (RefundsBingoReal >= 0), PRECISION(19,4)",6.5000,0.4000,SUM,"Real Money Bingo Refunds,Community Gaming Service,Real Money Gaming,Bingo Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
245,3,RefundsBingoBonus,Total bonus money bingo refunds,Sum of bonus money bingo gaming refunds. Used for bonus policy analysis in bingo vertical and promotional customer service in community gaming.,"0.75, 0.00, 1.50, 0.38","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:58:10.0766667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus bingo refunds, bingo bonus refunds, promotional bingo refunds, bonus bingo returns, bingo bonus customer service","0.75, 0.00, 1.50, 0.38, 2.25, 0.19, 3.00",Aggregated from bonus money bingo gaming refund transactions,SUM of all bonus money bingo refund transactions for player on specific date,"promotional,bingo_gaming,refunds,bonus_policy,community_gaming_service",Money,"CHECK (RefundsBingoBonus >= 0), PRECISION(19,4)",6.0000,0.3500,SUM,"Bingo Bonus Refunds,Bonus Policy,Community Gaming Service,Bingo Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
246,3,AppWinsCasino,Total mobile app casino winnings,Sum of casino gaming winnings paid through mobile applications. Used for mobile app casino payout analysis and mobile casino performance evaluation.,"108.00, 72.00, 162.00, 45.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 05:00:42.5266667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"app casino wins, mobile casino wins, mobile app casino winnings, app casino payouts, mobile casino payouts","108.00, 72.00, 162.00, 45.00, 270.00, 27.00, 405.00",Aggregated from casino gaming win transactions paid through mobile applications,SUM of all mobile app casino win transactions for player on specific date,"gaming,mobile_gaming,casino_gaming,mobile_casino_payouts,app_casino_performance",Money,"CHECK (AppWinsCasino >= 0), PRECISION(19,4)",8.0000,0.7500,SUM,"Mobile Casino,Mobile App Casino,App Casino Performance,Mobile Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
247,3,AppRefundsCasino,Total mobile app casino refunds,Sum of casino gaming refunds processed through mobile applications. Used for mobile app casino customer service analysis and mobile casino quality assessment.,"6.00, 0.00, 15.00, 3.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 05:00:42.5266667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"app casino refunds, mobile casino refunds, mobile app casino refunds, app casino returns, mobile casino customer service","6.00, 0.00, 15.00, 3.00, 24.00, 1.50, 30.00",Aggregated from casino gaming refund transactions processed through mobile applications,SUM of all mobile app casino refund transactions for player on specific date,"gaming,mobile_gaming,casino_gaming,refunds,mobile_casino_service",Money,"CHECK (AppRefundsCasino >= 0), PRECISION(19,4)",7.5000,0.6500,SUM,"Mobile Casino Refunds,Mobile Casino Service,Mobile Gaming,Casino Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
248,3,AppRefundsSport,Total mobile app sports betting refunds,Sum of sports betting refunds processed through mobile applications. Used for mobile app sports betting customer service analysis and mobile sportsbook quality assessment.,"4.50, 0.00, 11.25, 2.25","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 05:00:42.5266667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"app sports refunds, mobile sports refunds, mobile app sports refunds, app sportsbook refunds, mobile sports customer service","4.50, 0.00, 11.25, 2.25, 18.00, 1.13, 22.50",Aggregated from sports betting refund transactions processed through mobile applications,SUM of all mobile app sports betting refund transactions for player on specific date,"gaming,mobile_gaming,sports_betting,refunds,mobile_sportsbook_service",Money,"CHECK (AppRefundsSport >= 0), PRECISION(19,4)",7.0000,0.6000,SUM,"Mobile Sports Refunds,Mobile Sportsbook Service,Mobile Gaming,Sports Quality",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
249,3,SideGamesRefunds,Total side games refunds across all side game categories,"Sum of all side games refunds including slots, table games, casual games, and featured games. Used for side games customer service analysis and alternative gaming quality assessment.","4.00, 0.00, 10.00, 2.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 05:01:05.1666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"side games refunds, side gaming refunds, alternative games refunds, secondary game refunds, side game returns","4.00, 0.00, 10.00, 2.00, 16.00, 1.00, 20.00",Aggregated from all side games refund transactions across various side game categories,SUM of all side games refund transactions for player on specific date,"gaming,side_games,refunds,alternative_gaming,side_game_service",Money,"CHECK (SideGamesRefunds >= 0), PRECISION(19,4)",6.5000,0.5000,SUM,"Side Games Refunds,Alternative Gaming,Side Game Service,Secondary Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
265,6,TransactionID,Unique identifier for each financial transaction,"Primary key for all financial transactions in GBP. Essential for transaction tracking, audit trails, reconciliation, and linking to player activities and financial reporting.","1000001, 2500000, 5000000, 10000000","Auto-generated identity, unique, non-null, positive integer",1,1,2025-06-20 05:05:37.3100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"transaction id, transaction identifier, financial transaction id, payment id, transaction key","1000001, 2500000, 5000000, 10000000, 15000000, 20000000",Auto-generated by database system for each financial transaction,"IDENTITY(1,1) auto-increment primary key","primary_key,identifier,auto_generated,financial_transaction,audit_trail",Integer,"IDENTITY(1,1), NOT NULL, UNIQUE",9.8000,0.9500,COUNT,"Financial Transaction,Payment Transaction,Transaction Tracking,Audit Trail",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
266,6,PlayerID,Unique identifier for the player associated with the transaction,"Foreign key linking to player master data. Essential for player-specific financial analysis, transaction history, and customer financial behavior tracking.","12345, 67890, 11111, 99999",Must reference valid player in player master table,0,1,2025-06-20 05:05:37.3100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"player id, player identifier, customer id, account holder id, user id","12345, 67890, 11111, 99999, 55555, 77777, 33333",References player master data for transaction ownership and financial history,Foreign key reference to player master table,"player_data,foreign_key,customer_analytics,financial_history,transaction_ownership",Integer,FOREIGN KEY reference to Players table,9.5000,0.9500,COUNT,"Player,Customer,Account Holder,Financial Customer",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
267,6,TransactionDate,Date and time when the transaction occurred,"Timestamp of the financial transaction. Critical for financial reporting, reconciliation, regulatory compliance, and temporal analysis of financial activities.","2025-06-20 14:30:15, 2025-06-19 09:45:30","Valid datetime, typically current or recent dates",0,1,2025-06-20 05:05:37.3100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"transaction date, transaction time, payment date, financial timestamp, transaction timestamp","2025-06-20 14:30:15, 2025-06-19 09:45:30, 2025-06-18 16:20:45",Captured at the time of transaction processing from payment systems,Timestamp from payment processing systems and financial gateways,"temporal,financial_reporting,audit_trail,regulatory_compliance,transaction_timing",DateTime,CHECK (TransactionDate <= GETDATE()),9.5000,0.9000,MAX,"Transaction Timing,Financial Reporting,Audit Trail,Regulatory Compliance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
268,6,TransactionType,Type or category of the financial transaction,"Classification of transaction purpose (deposit, withdrawal, bet, win, adjustment, etc.). Critical for financial categorization, reporting, and business intelligence analysis.","Deposit, Withdrawal, Bet, Win, Bonus, Adjustment, Chargeback","Required field, max 100 characters, valid transaction type",0,1,2025-06-20 05:06:03.4300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"transaction type, transaction category, payment type, financial operation type, transaction classification","Deposit, Withdrawal, Bet, Win, Bonus, Adjustment, Chargeback, Refund, Fee, Conversion",Determined by the type of financial operation being processed,Classification based on financial operation type and business rules,"financial_classification,transaction_categorization,business_intelligence,financial_reporting",Text,"NOT NULL, LENGTH <= 100, VALID_TRANSACTION_TYPE",9.0000,0.9000,COUNT,"Transaction Classification,Financial Operations,Payment Operations,Business Intelligence",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
269,6,TransactionAmount,Amount of the transaction in GBP,Monetary value of the transaction converted to GBP for standardized reporting. Primary financial metric for transaction analysis and financial reporting.,"50.00, 100.00, 25.50, 500.00","Monetary amount in GBP, precision to 2 decimal places",0,1,2025-06-20 05:06:03.4300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"transaction amount, payment amount, financial amount, transaction value, gbp amount","50.00, 100.00, 25.50, 500.00, 1000.00, 10.00, 250.75",Converted to GBP from original currency using exchange rates at transaction time,Currency conversion from original amount using applicable exchange rates,"financial,monetary_value,gbp_reporting,currency_conversion,financial_analysis",Money,"PRECISION(19,4), GBP currency format",9.5000,0.9500,SUM,"Financial Amount,Transaction Value,GBP Reporting,Currency Conversion",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
270,6,TransactionOriginalAmount,Amount of the transaction in original currency,Monetary value in the original currency before conversion to GBP. Essential for accurate customer reporting and multi-currency transaction analysis.,"50.00, .00, SEK 500.00, 25.50","Monetary amount in original currency, precision to 2 decimal places",0,1,2025-06-20 05:06:03.4300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"original amount, original currency amount, native amount, source amount, pre-conversion amount","50.00, .00, SEK 500.00, 25.50, NOK 750.00, DKK 400.00",Captured in original currency at the time of transaction before any currency conversion,Original currency amount before conversion to GBP reporting currency,"financial,multi_currency,original_currency,customer_reporting,currency_analysis",Money,"PRECISION(19,4), original currency format",9.0000,0.8500,SUM,"Original Currency,Multi-Currency,Customer Reporting,Currency Analysis",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
271,6,TransactionDetails,Detailed description or metadata about the transaction,"Comprehensive transaction information including purpose, context, and additional metadata. Used for transaction analysis, customer service, and detailed financial reporting.","Deposit via Credit Card, Sports Bet on Football, Casino Win on Starburst","Optional field, max 1000 characters, descriptive text",0,1,2025-06-20 05:06:28.4800000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"transaction details, transaction description, transaction info, payment details, transaction metadata","Deposit via Credit Card, Sports Bet on Football, Casino Win on Starburst, Withdrawal to Bank Account",Generated from transaction processing systems with contextual information,Descriptive information captured during transaction processing,"transaction_metadata,customer_service,financial_analysis,transaction_context,detailed_reporting",Text,"LENGTH <= 1000, DESCRIPTIVE_TEXT",8.0000,0.7500,COUNT,"Transaction Context,Customer Service,Financial Analysis,Transaction Metadata",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
272,6,Platform,Platform or channel used for the transaction,"Identifies the specific platform (desktop, mobile, app) used for the transaction. Critical for platform-specific financial analysis and user experience optimization.","Desktop, Mobile, iOS App, Android App, Mobile Web","Optional field, max 50 characters, valid platform identifier",0,1,2025-06-20 05:06:28.4800000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"platform, transaction platform, payment platform, channel, access method","Desktop, Mobile, iOS App, Android App, Mobile Web, Tablet, API",Captured from transaction processing systems and platform detection,Platform identification from transaction session metadata,"platform_analytics,channel_analysis,user_experience,transaction_channel,technical_analysis",Text,"LENGTH <= 50, VALID_PLATFORM_TYPE",8.5000,0.8000,COUNT,"Transaction Platform,Payment Channel,User Platform,Channel Analysis",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
273,6,Status,Current status of the transaction,"Processing status of the transaction (pending, completed, failed, cancelled, etc.). Critical for transaction monitoring, reconciliation, and operational management.","Completed, Pending, Failed, Cancelled, Processing","Optional field, max 25 characters, valid status value",0,1,2025-06-20 05:06:28.4800000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"transaction status, payment status, processing status, transaction state, completion status","Completed, Pending, Failed, Cancelled, Processing, Approved, Declined, Refunded",Updated by payment processing systems based on transaction lifecycle,Status tracking through transaction processing workflow,"transaction_monitoring,operational_management,payment_processing,transaction_lifecycle,status_tracking",Text,"LENGTH <= 25, VALID_STATUS_VALUE",9.0000,0.8500,COUNT,"Transaction Status,Payment Processing,Operational Management,Transaction Monitoring",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
274,6,PaymentMethod,Payment method used for the transaction,"Specific payment method or instrument used (credit card, e-wallet, bank transfer, etc.). Critical for payment method analysis, risk assessment, and customer preference tracking.","Credit Card, Neteller, Skrill, Bank Transfer, PayPal","Optional field, max 100 characters, valid payment method",0,1,2025-06-20 05:06:56.3400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"payment method, payment type, payment instrument, payment channel, payment option","Credit Card, Neteller, Skrill, Bank Transfer, PayPal, Cryptocurrency, Apple Pay, Google Pay",Captured from payment processing systems during transaction execution,Payment method identification from payment gateway and processor data,"payment_processing,risk_assessment,customer_preferences,payment_analysis,financial_intelligence",Text,"LENGTH <= 100, VALID_PAYMENT_METHOD",8.5000,0.8500,COUNT,"Payment Method,Payment Processing,Risk Assessment,Customer Preferences",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
275,6,PaymentProvider,Payment service provider that processed the transaction,"Third-party payment processor or gateway that handled the transaction. Essential for provider performance analysis, cost management, and payment strategy optimization.","Visa, Mastercard, PayPal, Stripe, Adyen, Worldpay","Optional field, max 100 characters, valid payment provider",0,1,2025-06-20 05:06:56.3400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"payment provider, payment processor, payment gateway, financial service provider, transaction processor","Visa, Mastercard, PayPal, Stripe, Adyen, Worldpay, Skrill, Neteller, Paysafecard",Identified from payment processing systems and gateway responses,Provider identification from payment gateway and processor integration,"payment_processing,provider_performance,cost_management,payment_strategy,financial_operations",Text,"LENGTH <= 100, VALID_PAYMENT_PROVIDER",8.0000,0.8000,COUNT,"Payment Provider,Payment Processing,Provider Performance,Payment Strategy",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
280,5,PlayerID,Unique identifier for each player account,"Primary key for player master data. Central identifier linking all player activities, transactions, and analytics across the entire gaming platform.","12345, 67890, 11111, 99999","Unique, non-null, positive integer",1,1,2025-06-20 05:09:14.7700000,NULL,System,,"player id, player identifier, customer id, user id, account id","12345, 67890, 11111, 99999, 55555, 77777, 33333",Generated during player registration process,Unique identifier for player account,"primary_key,identifier,player_data,customer_analytics,master_data",Integer,"NOT NULL, UNIQUE",9.8000,0.9500,COUNT,"Player,Customer,Account,Player Analytics",1,0,"Unique player identifier serving as primary key for player-related analysis. Essential for player tracking, segmentation, and personalized analytics.","[""primary_key"", ""player_identity"", ""unique_identifier"", ""dimension_key""]","[""Player ID"", ""Customer ID"", ""User Identifier"", ""Player Key"", ""Customer Key""]","{""player_analysis"": 1.0, ""customer_analytics"": 1.0, ""player_tracking"": 1.0, ""segmentation"": 0.9}","[""Show me player details"", ""Analyze specific players"", ""Track player behavior"", ""Player-specific reports""]","[""player id"", ""customer id"", ""user id"", ""player identifier"", ""customer identifier"", ""player key""]","Dimension key for player-centric analysis, segmentation, and detailed player reporting.","[""Unique Players"", ""Player Count"", ""Active Players"", ""Player Segments""]",1.00,"[""Primary player identifier"", ""Use for player-specific analysis"", ""Dimension key for joins"", ""Unique player tracking""]","[""player"", ""customer"", ""user"", ""id"", ""identifier"", ""key"", ""unique"", ""dimension""]",,,,,,,NULL,0.50
281,5,CasinoName,Name or identifier of the casino brand,Brand name associated with the player account. Used for multi-brand operations and brand-specific player analytics.,"Casino Royal, Sports Palace, Lucky Games","Optional field, max 50 characters, brand name",0,1,2025-06-20 05:09:14.7700000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"casino name, brand name, site name, operator name, platform name","Casino Royal, Sports Palace, Lucky Games, Premium Gaming, Elite Casino",Determined by the brand/casino where player registered,Brand identification from registration context,"brand_analytics,multi_brand,player_segmentation,brand_performance",Text,LENGTH <= 50,8.5000,0.8500,COUNT,"Casino Brand,Brand Analytics,Multi-Brand Operations,Player Segmentation",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
